        p1, 0.2865000069
         9,          3, 0.0000011075, 0.0000033225        
          ,         p2, 0.0000000000, 00000.1745861336, 00001.5733672100, 51.7772829850,    0.28700, 2024- 4-18-10-29-18,          0,           ,          1,          5
          ,         p4, 0.0000000000, 00004.1254789287, 00001.5793593100, 22.7466243200,    0.28650, 2024- 4-18-10-29-27,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00002.2485266767, 00001.5742497135, 28.9306581184,    0.28650, 2024- 4-18-10-29-36,          0,           ,          1,          5
          ,       p2-1, 0.0000000000, 00000.1745840787, 00001.5733698312, 51.7771829845,    0.28700, 2024- 4-18-10-29-45,          0,           ,          1,          5
          ,       p2-1, 0.0000000000, 00003.3161867855, 00004.7098352442, 51.7772829850,    0.28700, 2024- 4-18-10-29-55,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00005.3901307942, 00004.7089399671, 28.9305581179,    0.28650, 2024- 4-18-10-30- 4,          0,           ,          2,          5
          ,         p4, 0.0000000000, 00000.9838822546, 00004.7038441678, 22.7463243184,    0.28650, 2024- 4-18-10-30-13,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00003.3161826402, 00004.7098113736, 51.7771829845,    0.28700, 2024- 4-18-10-30-22,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00000.1745911549, 00001.5733747311, 51.7771829845,    0.28700, 2024- 4-18-10-30-32,          0,           ,          1,          5
          ,         p4, 0.0000000000, 00004.1254768913, 00001.5793661447, 22.7467243206,    0.28650, 2024- 4-18-10-30-41,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00002.2485311870, 00001.5742626707, 28.9307581190,    0.28650, 2024- 4-18-10-30-50,          0,           ,          1,          5
          ,       p2-1, 0.0000000000, 00000.1745831470, 00001.5733676338, 51.7773829856,    0.28700, 2024- 4-18-10-30-59,          0,           ,          1,          5
          ,       p2-1, 0.0000000000, 00003.3161817929, 00004.7098132517, 51.7773829856,    0.28700, 2024- 4-18-10-31- 9,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00005.3901261638, 00004.7089389060, 28.9305581179,    0.28650, 2024- 4-18-10-31-18,          0,           ,          2,          5
          ,         p4, 0.0000000000, 00000.9838957326, 00004.7038450587, 22.7466243200,    0.28650, 2024- 4-18-10-31-27,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00003.3161816278, 00004.7098177558, 51.7772829850,    0.28700, 2024- 4-18-10-31-36,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00000.1745882766, 00001.5733630208, 51.7771829845,    0.28700, 2024- 4-18-10-31-46,          0,           ,          1,          5
          ,         p4, 0.0000000000, 00004.1254743566, 00001.5793779004, 22.7464243190,    0.28650, 2024- 4-18-10-31-55,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00002.2485208958, 00001.5742726951, 28.9306581184,    0.28650, 2024- 4-18-10-32- 4,          0,           ,          1,          5
          ,       p2-1, 0.0000000000, 00000.1745860063, 00001.5733834030, 51.7771829845,    0.28700, 2024- 4-18-10-32-13,          0,           ,          1,          5
          ,       p2-1, 0.0000000000, 00003.3161949003, 00004.7098056879, 51.7771829845,    0.28700, 2024- 4-18-10-32-24,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00005.3901237162, 00004.7089453483, 28.9304581174,    0.28650, 2024- 4-18-10-32-33,          0,           ,          2,          5
          ,         p4, 0.0000000000, 00000.9838888431, 00004.7038437059, 22.7466243200,    0.28650, 2024- 4-18-10-32-42,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00003.3161926488, 00004.7098284100, 51.7771829845,    0.28700, 2024- 4-18-10-32-51,          0,           ,          2,          5
        p4, 0.2870000005
         9,          4, 0.0000010785, 0.0000032354        
          ,         p3, 0.0000000000, 00000.1745359186, 00001.5622907242, 22.7464250455,    0.28600, 2024- 4-18-10-43- 1,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00000.8942944449, 00001.5685260550, 41.8453300392,    0.28650, 2024- 4-18-10-45-21,          0,           ,          1,          5
          ,         p2, 0.0000000000, 00005.8877147993, 00001.5699232907, 69.4524818059,    0.28700, 2024- 4-18-10-47- 6,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00000.1745267226, 00001.5622941629, 22.7464250455,    0.28600, 2024- 4-18-10-48-25,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00003.3161215783, 00004.7208976675, 22.7465250460,    0.28600, 2024- 4-18-10-49- 5,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00002.7461343399, 00004.7132627593, 69.4525818064,    0.28600, 2024- 4-18-10-49-14,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00004.0358874741, 00004.7146175552, 41.8453300392,    0.28600, 2024- 4-18-10-49-22,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00003.3161221024, 00004.7209019825, 22.7466250466,    0.28600, 2024- 4-18-10-49-31,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00000.1745323625, 00001.5622843925, 22.7465250460,    0.28600, 2024- 4-18-10-49-55,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00000.8943053702, 00001.5685349877, 41.8456300409,    0.28650, 2024- 4-18-10-50- 4,          0,           ,          1,          5
          ,         p2, 0.0000000000, 00005.8877281048, 00001.5698993495, 69.4524818059,    0.28700, 2024- 4-18-10-50-12,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00000.1745290153, 00001.5622874412, 22.7465250460,    0.28600, 2024- 4-18-10-50-21,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00003.3161215571, 00004.7209050739, 22.7465250460,    0.28600, 2024- 4-18-10-50-31,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00002.7461424132, 00004.7132623487, 69.4524818059,    0.28700, 2024- 4-18-10-50-39,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00004.0358906288, 00004.7146392234, 41.8455300403,    0.28650, 2024- 4-18-10-50-48,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00003.3161246239, 00004.7209033413, 22.7465250460,    0.28600, 2024- 4-18-10-50-57,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00000.1745293060, 00001.5622807532, 22.7464250455,    0.28600, 2024- 4-18-10-51- 7,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00000.8942990754, 00001.5685453013, 41.8457300414,    0.28650, 2024- 4-18-10-51-15,          0,           ,          1,          5
          ,         p2, 0.0000000000, 00005.8877331191, 00001.5699246785, 69.4525818064,    0.28700, 2024- 4-18-10-51-23,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00000.1745270381, 00001.5622843725, 22.7465250460,    0.28600, 2024- 4-18-10-51-32,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00003.3161257015, 00004.7208973099, 22.7466250466,    0.28600, 2024- 4-18-10-51-42,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00002.7461412965, 00004.7132640799, 69.4524818059,    0.28700, 2024- 4-18-10-51-50,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00004.0358966393, 00004.7146382564, 41.8454300398,    0.28650, 2024- 4-18-10-51-60,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00003.3161262047, 00004.7209090376, 22.7465250460,    0.28600, 2024- 4-18-10-52- 8,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00000.1745290418, 00001.5622896832, 22.7465250460,    0.28600, 2024- 4-18-10-53- 3,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00000.8943011267, 00001.5685377533, 41.8452300387,    0.28650, 2024- 4-18-10-53-12,          0,           ,          1,          5
          ,         p2, 0.0000000000, 00005.8877264905, 00001.5699184905, 69.4524818059,    0.28700, 2024- 4-18-10-53-21,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00000.1745204242, 00001.5622905910, 22.7464250455,    0.28600, 2024- 4-18-10-53-29,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00003.3161202803, 00004.7209039770, 22.7465250460,    0.28600, 2024- 4-18-10-53-40,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00002.7461142304, 00004.7132771208, 69.4523818053,    0.28700, 2024- 4-18-10-53-48,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00004.0358911553, 00004.7146380586, 41.8455300403,    0.28650, 2024- 4-18-10-53-57,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00003.3161187047, 00004.7209134382, 22.7466250466,    0.28600, 2024- 4-18-10-54- 5,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00000.1745200947, 00001.5622895453, 22.7465250460,    0.28600, 2024- 4-18-10-54-15,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00000.8942889760, 00001.5685454346, 41.8455300403,    0.28650, 2024- 4-18-10-54-23,          0,           ,          1,          5
          ,         p2, 0.0000000000, 00005.8877217415, 00001.5699198770, 69.4521818042,    0.28700, 2024- 4-18-10-54-32,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00000.1745224659, 00001.5622927427, 22.7466250466,    0.28600, 2024- 4-18-10-54-40,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00003.3161189004, 00004.7209100976, 22.7465250460,    0.28600, 2024- 4-18-10-54-50,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00002.7461319608, 00004.7132747769, 69.4523818053,    0.28700, 2024- 4-18-10-54-58,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00004.0358955619, 00004.7146347470, 41.8456300409,    0.28650, 2024- 4-18-10-55- 7,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00003.3161154210, 00004.7209095668, 22.7465250460,    0.28600, 2024- 4-18-10-55-15,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00000.1745174160, 00001.5622933929, 22.7464250455,    0.28600, 2024- 4-18-10-55-25,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00000.8942921391, 00001.5685540905, 41.8455300403,    0.28650, 2024- 4-18-10-55-34,          0,           ,          1,          5
          ,         p2, 0.0000000000, 00005.8877175875, 00001.5699222164, 69.4523818053,    0.28700, 2024- 4-18-10-55-43,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00000.1745212388, 00001.5623002948, 22.7465250460,    0.28600, 2024- 4-18-10-55-51,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00003.3161208985, 00004.7209108226, 22.7465250460,    0.28600, 2024- 4-18-10-56- 1,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00002.7461386593, 00004.7132733118, 69.4522818048,    0.28700, 2024- 4-18-10-56- 9,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00004.0358916176, 00004.7146516768, 41.8453300392,    0.28650, 2024- 4-18-10-56-19,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00003.3161189491, 00004.7209144961, 22.7463250449,    0.28600, 2024- 4-18-10-56-27,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00000.1745207201, 00001.5622988647, 22.7466250466,    0.28600, 2024- 4-18-10-56-36,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00000.8942854321, 00001.5685457026, 41.8455300403,    0.28650, 2024- 4-18-10-56-45,          0,           ,          1,          5
          ,         p2, 0.0000000000, 00005.8877232483, 00001.5699204315, 69.4522818048,    0.28700, 2024- 4-18-10-56-53,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00000.1745179076, 00001.5622956911, 22.7464250455,    0.28600, 2024- 4-18-10-57- 1,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00003.3161204971, 00004.7209154964, 22.7465250460,    0.28600, 2024- 4-18-10-57-11,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00002.7461395152, 00004.7132804574, 69.4522818048,    0.28700, 2024- 4-18-10-57-20,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00004.0358926115, 00004.7146430371, 41.8452300387,    0.28650, 2024- 4-18-10-57-29,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00003.3161156329, 00004.7209238585, 22.7464250455,    0.28600, 2024- 4-18-10-57-37,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00000.1745171891, 00001.5623017131, 22.7464250455,    0.28600, 2024- 4-18-10-57-47,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00000.8942865423, 00001.5685482083, 41.8454300398,    0.28650, 2024- 4-18-10-57-55,          0,           ,          1,          5
          ,         p2, 0.0000000000, 00005.8877196511, 00001.5699216128, 69.4523818053,    0.28700, 2024- 4-18-10-58- 4,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00000.1745173332, 00001.5623003487, 22.7464250455,    0.28600, 2024- 4-18-10-58-13,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00003.3161135508, 00004.7209131560, 22.7464250455,    0.28600, 2024- 4-18-10-58-23,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00002.7461359583, 00004.7132771907, 69.4523818053,    0.28700, 2024- 4-18-10-58-31,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00004.0358937495, 00004.7146419204, 41.8453300392,    0.28650, 2024- 4-18-10-58-40,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00003.3161148061, 00004.7209169084, 22.7464250455,    0.28600, 2024- 4-18-10-58-49,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00000.1745114691, 00001.5623084731, 22.7462250444,    0.28600, 2024- 4-18-10-58-59,          0,           ,          1,          5
          ,         p5, 0.0000000000, 00000.8942807921, 00001.5685512047, 41.8454300398,    0.28650, 2024- 4-18-10-59- 7,          0,           ,          1,          5
          ,         p2, 0.0000000000, 00005.8877161313, 00001.5699333953, 69.4522818048,    0.28700, 2024- 4-18-10-59-16,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00000.1745179246, 00001.5623031247, 22.7464250455,    0.28600, 2024- 4-18-10-59-25,          0,           ,          1,          5
          ,       p3-1, 0.0000000000, 00003.3161220026, 00004.7209125498, 22.7464250455,    0.28600, 2024- 4-18-10-59-34,          0,           ,          2,          5
          ,         p2, 0.0000000000, 00002.7461308781, 00004.7132700125, 69.4521818042,    0.28700, 2024- 4-18-10-59-42,          0,           ,          2,          5
          ,         p5, 0.0000000000, 00004.0358898912, 00004.7146289992, 41.8453300392,    0.28650, 2024- 4-18-10-59-52,          0,           ,          2,          5
          ,         p3, 0.0000000000, 00003.3161199851, 00004.7209121014, 22.7464250455,    0.28600, 2024- 4-18-10-59-60,          0,           ,          2,          5
        p5, 0.2854999900
         9,          4, 0.0000022835, 0.0000068506        
          ,         p4, 0.0000000000, 00000.1745246902, 00001.5730296033, 41.8446303695,    0.28800, 2024- 4-18-11- 8-21,          0,           ,          1,          6
          ,         p1, 0.0000000000, 00002.0695773269, 00001.5700545747, 63.8974517781,    0.29000, 2024- 4-18-11-10-55,          0,           ,          1,          6
          ,         p3, 0.0000000000, 00000.7193868378, 00001.5673605977, 28.9304592724,    0.28600, 2024- 4-18-11-11-59,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00000.1745324530, 00001.5730250394, 41.8447303700,    0.28800, 2024- 4-18-11-16-34,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00003.3161265360, 00004.7101686201, 41.8448303706,    0.28800, 2024- 4-18-11-16-47,          0,           ,          2,          6
          ,         p3, 0.0000000000, 00003.8609823317, 00004.7158580194, 28.9305592730,    0.28800, 2024- 4-18-11-16-55,          0,           ,          2,          6
          ,         p1, 0.0000000000, 00005.2111815478, 00004.7131230479, 63.8975517786,    0.28800, 2024- 4-18-11-17- 4,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00003.3161243005, 00004.7101726655, 41.8447303700,    0.28800, 2024- 4-18-11-17-13,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00000.1745451812, 00001.5730094189, 41.8446303695,    0.28800, 2024- 4-18-11-17-33,          0,           ,          1,          6
          ,         p1, 0.0000000000, 00002.0695784228, 00001.5700668293, 63.8974517781,    0.29000, 2024- 4-18-11-17-42,          0,           ,          1,          6
          ,         p3, 0.0000000000, 00000.7193855407, 00001.5673380465, 28.9306592735,    0.28600, 2024- 4-18-11-17-51,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00000.1745532470, 00001.5730343257, 41.8447303700,    0.28800, 2024- 4-18-11-17-59,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00003.3161323911, 00004.7101695566, 41.8446303695,    0.28800, 2024- 4-18-11-18- 9,          0,           ,          2,          6
          ,         p3, 0.0000000000, 00003.8609833208, 00004.7158569702, 28.9305592730,    0.28600, 2024- 4-18-11-18-17,          0,           ,          2,          6
          ,         p1, 0.0000000000, 00005.2111693045, 00004.7131264999, 63.8973517775,    0.29000, 2024- 4-18-11-18-26,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00003.3161366155, 00004.7101733895, 41.8445303689,    0.28800, 2024- 4-18-11-18-35,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00000.1745352390, 00001.5730081337, 41.8445303689,    0.28800, 2024- 4-18-11-18-46,          0,           ,          1,          6
          ,         p1, 0.0000000000, 00002.0695843756, 00001.5700579097, 63.8973517775,    0.29000, 2024- 4-18-11-18-55,          0,           ,          1,          6
          ,         p3, 0.0000000000, 00000.7193858653, 00001.5673433267, 28.9305592730,    0.28600, 2024- 4-18-11-19- 3,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00000.1745486042, 00001.5730186847, 41.8447303700,    0.28800, 2024- 4-18-11-19-11,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00003.3161370660, 00004.7101818817, 41.8445303689,    0.28800, 2024- 4-18-11-19-21,          0,           ,          2,          6
          ,         p3, 0.0000000000, 00003.8609680572, 00004.7158531314, 28.9304592724,    0.28600, 2024- 4-18-11-19-30,          0,           ,          2,          6
          ,         p1, 0.0000000000, 00005.2111653944, 00004.7131284082, 63.8972517770,    0.29000, 2024- 4-18-11-19-39,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00003.3161380607, 00004.7101811296, 41.8445303689,    0.28800, 2024- 4-18-11-19-48,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00000.1745521520, 00001.5730217817, 41.8446303695,    0.28800, 2024- 4-18-11-19-58,          0,           ,          1,          6
          ,         p1, 0.0000000000, 00002.0695703465, 00001.5700526768, 63.8976517792,    0.29000, 2024- 4-18-11-20- 7,          0,           ,          1,          6
          ,         p3, 0.0000000000, 00000.7193954798, 00001.5673371723, 28.9305592730,    0.28600, 2024- 4-18-11-20-16,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00000.1745382430, 00001.5730173958, 41.8448303706,    0.28800, 2024- 4-18-11-20-24,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00003.3161375359, 00004.7101867690, 41.8445303689,    0.28800, 2024- 4-18-11-20-34,          0,           ,          2,          6
          ,         p3, 0.0000000000, 00003.8609922031, 00004.7158581856, 28.9304592724,    0.28600, 2024- 4-18-11-20-43,          0,           ,          2,          6
          ,         p1, 0.0000000000, 00005.2111630794, 00004.7131427626, 63.8974517781,    0.29000, 2024- 4-18-11-20-51,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00003.3161353625, 00004.7101736830, 41.8446303695,    0.28800, 2024- 4-18-11-21- 0,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00000.1745247012, 00001.5730157215, 41.8445303689,    0.28800, 2024- 4-18-11-21-10,          0,           ,          1,          6
          ,         p1, 0.0000000000, 00002.0695601386, 00001.5700629575, 63.8973517775,    0.29000, 2024- 4-18-11-21-19,          0,           ,          1,          6
          ,         p3, 0.0000000000, 00000.7193921804, 00001.5673626993, 28.9305592730,    0.28600, 2024- 4-18-11-21-28,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00000.1745352203, 00001.5730207358, 41.8444303684,    0.28800, 2024- 4-18-11-21-36,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00003.3161403158, 00004.7101803665, 41.8445303689,    0.28800, 2024- 4-18-11-21-46,          0,           ,          2,          6
          ,         p3, 0.0000000000, 00003.8609868352, 00004.7158559503, 28.9303592719,    0.28600, 2024- 4-18-11-21-54,          0,           ,          2,          6
          ,         p1, 0.0000000000, 00005.2111611671, 00004.7131392852, 63.8972517770,    0.29000, 2024- 4-18-11-22- 3,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00003.3161350649, 00004.7101734282, 41.8444303684,    0.28800, 2024- 4-18-11-22-12,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00000.1745211717, 00001.5730243699, 41.8444303684,    0.28800, 2024- 4-18-11-22-22,          0,           ,          1,          6
          ,         p1, 0.0000000000, 00002.0695576929, 00001.5700577542, 63.8973517775,    0.29000, 2024- 4-18-11-22-31,          0,           ,          1,          6
          ,         p3, 0.0000000000, 00000.7193954243, 00001.5673527340, 28.9305592730,    0.28600, 2024- 4-18-11-22-39,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00000.1745319442, 00001.5730408225, 41.8446303695,    0.28800, 2024- 4-18-11-22-47,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00003.3161409437, 00004.7101740400, 41.8445303689,    0.28800, 2024- 4-18-11-22-57,          0,           ,          2,          6
          ,         p3, 0.0000000000, 00003.8609879319, 00004.7158598134, 28.9303592719,    0.28600, 2024- 4-18-11-23- 5,          0,           ,          2,          6
          ,         p1, 0.0000000000, 00005.2111790589, 00004.7131298714, 63.8972517770,    0.29000, 2024- 4-18-11-23-15,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00003.3161397000, 00004.7101697259, 41.8446303695,    0.28800, 2024- 4-18-11-23-24,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00000.1745219816, 00001.5730252732, 41.8445303689,    0.28800, 2024- 4-18-11-23-34,          0,           ,          1,          6
          ,         p1, 0.0000000000, 00002.0695696523, 00001.5700698566, 63.8973517775,    0.29000, 2024- 4-18-11-23-43,          0,           ,          1,          6
          ,         p3, 0.0000000000, 00000.7193833995, 00001.5673532227, 28.9304592724,    0.28600, 2024- 4-18-11-23-52,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00000.1745088782, 00001.5730358766, 41.8446303695,    0.28800, 2024- 4-18-11-24- 0,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00003.3161389024, 00004.7101783252, 41.8446303695,    0.28800, 2024- 4-18-11-24-11,          0,           ,          2,          6
          ,         p3, 0.0000000000, 00003.8609910204, 00004.7158527054, 28.9304592724,    0.28600, 2024- 4-18-11-24-19,          0,           ,          2,          6
          ,         p1, 0.0000000000, 00005.2111762759, 00004.7131423426, 63.8972517770,    0.29000, 2024- 4-18-11-24-27,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00003.3161355047, 00004.7101660618, 41.8446303695,    0.28800, 2024- 4-18-11-24-37,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00000.1745359694, 00001.5730372216, 41.8444303684,    0.28800, 2024- 4-18-11-24-47,          0,           ,          1,          6
          ,         p1, 0.0000000000, 00002.0695513748, 00001.5700933084, 63.8972517770,    0.29000, 2024- 4-18-11-24-56,          0,           ,          1,          6
          ,         p3, 0.0000000000, 00000.7193860005, 00001.5673633563, 28.9304592724,    0.28600, 2024- 4-18-11-25- 4,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00000.1745257323, 00001.5730384890, 41.8445303689,    0.28800, 2024- 4-18-11-25-13,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00003.3161554663, 00004.7101755266, 41.8447303700,    0.28800, 2024- 4-18-11-25-22,          0,           ,          2,          6
          ,         p3, 0.0000000000, 00003.8609844660, 00004.7158633448, 28.9305592730,    0.28600, 2024- 4-18-11-25-31,          0,           ,          2,          6
          ,         p1, 0.0000000000, 00005.2111573578, 00004.7131187434, 63.8973517775,    0.29000, 2024- 4-18-11-25-40,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00003.3161394003, 00004.7101771529, 41.8444303684,    0.28800, 2024- 4-18-11-25-49,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00000.1745157280, 00001.5730274672, 41.8445303689,    0.28800, 2024- 4-18-11-25-59,          0,           ,          1,          6
          ,         p1, 0.0000000000, 00002.0695448091, 00001.5700911756, 63.8972517770,    0.29000, 2024- 4-18-11-26- 8,          0,           ,          1,          6
          ,         p3, 0.0000000000, 00000.7193826951, 00001.5673681048, 28.9305592730,    0.28600, 2024- 4-18-11-26-16,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00000.1745314176, 00001.5730433588, 41.8445303689,    0.28800, 2024- 4-18-11-26-25,          0,           ,          1,          6
          ,       p4-1, 0.0000000000, 00003.3161372914, 00004.7101871907, 41.8446303695,    0.28800, 2024- 4-18-11-26-35,          0,           ,          2,          6
          ,         p3, 0.0000000000, 00003.8609818499, 00004.7158642653, 28.9305592730,    0.28600, 2024- 4-18-11-26-43,          0,           ,          2,          6
          ,         p1, 0.0000000000, 00005.2111668052, 00004.7131319216, 63.8973517775,    0.29000, 2024- 4-18-11-26-52,          0,           ,          2,          6
          ,         p4, 0.0000000000, 00003.3161301558, 00004.7101639721, 41.8446303695,    0.28800, 2024- 4-18-11-27- 1,          0,           ,          2,          6
